"CPP","Year","Indicator","Type","value"
"Scotland","2007/08","Primary 1 Body Mass Index","Raw",77.0784043988194
"Scotland","2008/09","Primary 1 Body Mass Index","Raw",77.1782328750729
"Scotland","2009/10","Primary 1 Body Mass Index","Raw",76.4984930962747
"Scotland","2010/11","Primary 1 Body Mass Index","Raw",76.4500836290979
"Scotland","2011/12","Primary 1 Body Mass Index","Raw",76.6838415605238
"Scotland","2012/13","Primary 1 Body Mass Index","Raw",76.5254030706003
"Scotland","2013/14","Primary 1 Body Mass Index","Raw",76.6505841727118
"Scotland","2014/15","Primary 1 Body Mass Index","Raw",76.4440590929704
"Scotland","2015/16","Primary 1 Body Mass Index","Raw",76.5386025929849
"Scotland","2016/17","Primary 1 Body Mass Index","Raw",76.3002601546833
"Scotland","2017/18","Primary 1 Body Mass Index","Raw",76.251001977308
"Scotland","2018/19","Primary 1 Body Mass Index","Raw",75.5826703753906
"Scotland","2019/20","Primary 1 Body Mass Index","Raw",73.935884091113
