"CPP","Year","Indicator","Type","value"
"Glasgow City","2016-17","Employment Rate","Raw",66.4
"Glasgow City","2017-18","Employment Rate","Raw",66.5
"Glasgow City","2018-19","Employment Rate","Raw",66.1
"Glasgow City","2019-20","Employment Rate","Raw",67.3
"Fife","2008-09","Employment Rate","Raw",73
"Fife","2009-10","Employment Rate","Raw",72.1
"Fife","2010-11","Employment Rate","Raw",70.8
"Fife","2011-12","Employment Rate","Raw",70.4
"Fife","2012-13","Employment Rate","Raw",70.4
"Fife","2013-14","Employment Rate","Raw",71.2
"Fife","2014-15","Employment Rate","Raw",72.2
"Fife","2015-16","Employment Rate","Raw",73.2
"Fife","2016-17","Employment Rate","Raw",73.7
"Fife","2017-18","Employment Rate","Raw",74
"Fife","2018-19","Employment Rate","Raw",73.3
"Fife","2019-20","Employment Rate","Raw",72.3
"Falkirk","2008-09","Employment Rate","Raw",74.3
"Falkirk","2009-10","Employment Rate","Raw",73.2
"Falkirk","2010-11","Employment Rate","Raw",72.2
"Falkirk","2011-12","Employment Rate","Raw",72.4
"Falkirk","2012-13","Employment Rate","Raw",72.7
"Falkirk","2013-14","Employment Rate","Raw",73
"Falkirk","2014-15","Employment Rate","Raw",73.8
"Falkirk","2015-16","Employment Rate","Raw",74.8
"Falkirk","2016-17","Employment Rate","Raw",76
"Falkirk","2017-18","Employment Rate","Raw",76.1
"Falkirk","2018-19","Employment Rate","Raw",75.1
"Falkirk","2019-20","Employment Rate","Raw",75
"East Renfrewshire","2008-09","Employment Rate","Raw",74.4
"East Renfrewshire","2009-10","Employment Rate","Raw",73.3
"East Renfrewshire","2010-11","Employment Rate","Raw",72.4
"East Renfrewshire","2011-12","Employment Rate","Raw",72.8
"East Renfrewshire","2012-13","Employment Rate","Raw",73.4
"East Renfrewshire","2013-14","Employment Rate","Raw",74.1
"East Renfrewshire","2014-15","Employment Rate","Raw",74.7
"East Renfrewshire","2015-16","Employment Rate","Raw",75.4
"East Renfrewshire","2016-17","Employment Rate","Raw",75.8
"East Renfrewshire","2017-18","Employment Rate","Raw",75.1
"East Renfrewshire","2018-19","Employment Rate","Raw",74.6
"East Renfrewshire","2019-20","Employment Rate","Raw",73.5
"East Lothian","2008-09","Employment Rate","Raw",75.4
"East Lothian","2009-10","Employment Rate","Raw",74.3
"East Lothian","2010-11","Employment Rate","Raw",73.2
"East Lothian","2011-12","Employment Rate","Raw",73.3
"East Lothian","2012-13","Employment Rate","Raw",74.1
"East Lothian","2013-14","Employment Rate","Raw",74.9
"East Lothian","2014-15","Employment Rate","Raw",74.8
"East Lothian","2015-16","Employment Rate","Raw",74.8
"East Lothian","2016-17","Employment Rate","Raw",75.9
"East Lothian","2017-18","Employment Rate","Raw",77.3
"East Lothian","2018-19","Employment Rate","Raw",79
"East Lothian","2019-20","Employment Rate","Raw",78
"East Dunbartonshire","2008-09","Employment Rate","Raw",75.2
"East Dunbartonshire","2009-10","Employment Rate","Raw",74
"East Dunbartonshire","2010-11","Employment Rate","Raw",73.4
"East Dunbartonshire","2011-12","Employment Rate","Raw",73.7
"East Dunbartonshire","2012-13","Employment Rate","Raw",74.6
"East Dunbartonshire","2013-14","Employment Rate","Raw",74.6
"East Dunbartonshire","2014-15","Employment Rate","Raw",74.5
"East Dunbartonshire","2015-16","Employment Rate","Raw",74.5
"East Dunbartonshire","2016-17","Employment Rate","Raw",75.9
"East Dunbartonshire","2017-18","Employment Rate","Raw",76.8
"East Dunbartonshire","2018-19","Employment Rate","Raw",76.9
"East Dunbartonshire","2019-20","Employment Rate","Raw",76.4
"East Ayrshire","2008-09","Employment Rate","Raw",70
"East Ayrshire","2009-10","Employment Rate","Raw",69.6
"East Ayrshire","2010-11","Employment Rate","Raw",68.6
"East Ayrshire","2011-12","Employment Rate","Raw",68.3
"East Ayrshire","2012-13","Employment Rate","Raw",67.8
"East Ayrshire","2013-14","Employment Rate","Raw",68.4
"East Ayrshire","2014-15","Employment Rate","Raw",68.8
"East Ayrshire","2015-16","Employment Rate","Raw",68.1
"East Ayrshire","2016-17","Employment Rate","Raw",68.9
"East Ayrshire","2017-18","Employment Rate","Raw",69.7
"East Ayrshire","2018-19","Employment Rate","Raw",71.5
"East Ayrshire","2019-20","Employment Rate","Raw",72.2
"Dundee City","2008-09","Employment Rate","Raw",68.7
"Dundee City","2009-10","Employment Rate","Raw",68.4
"Dundee City","2010-11","Employment Rate","Raw",67.9
"Dundee City","2011-12","Employment Rate","Raw",67.2
"Dundee City","2012-13","Employment Rate","Raw",63.6
"Dundee City","2013-14","Employment Rate","Raw",63.5
"Dundee City","2014-15","Employment Rate","Raw",62.7
"Dundee City","2015-16","Employment Rate","Raw",64.8
"Dundee City","2016-17","Employment Rate","Raw",64.3
"Dundee City","2017-18","Employment Rate","Raw",65.3
"Dundee City","2018-19","Employment Rate","Raw",67.2
"Dundee City","2019-20","Employment Rate","Raw",69.6
"Dumfries and Galloway","2008-09","Employment Rate","Raw",74.1
"Dumfries and Galloway","2009-10","Employment Rate","Raw",72.6
"Dumfries and Galloway","2010-11","Employment Rate","Raw",71
"Dumfries and Galloway","2011-12","Employment Rate","Raw",69.1
"Dumfries and Galloway","2012-13","Employment Rate","Raw",69.4
"Dumfries and Galloway","2013-14","Employment Rate","Raw",70.8
"Dumfries and Galloway","2014-15","Employment Rate","Raw",73.3
"Dumfries and Galloway","2015-16","Employment Rate","Raw",74.2
"Dumfries and Galloway","2016-17","Employment Rate","Raw",75.5
"Dumfries and Galloway","2017-18","Employment Rate","Raw",74.3
"Dumfries and Galloway","2018-19","Employment Rate","Raw",74.4
"Dumfries and Galloway","2019-20","Employment Rate","Raw",71.2
"Clackmannanshire","2008-09","Employment Rate","Raw",69.4
"Clackmannanshire","2009-10","Employment Rate","Raw",71.6
"Clackmannanshire","2010-11","Employment Rate","Raw",70.9
"Clackmannanshire","2011-12","Employment Rate","Raw",68.9
"Clackmannanshire","2012-13","Employment Rate","Raw",66.4
"Clackmannanshire","2013-14","Employment Rate","Raw",67.1
"Clackmannanshire","2014-15","Employment Rate","Raw",68.4
"Clackmannanshire","2015-16","Employment Rate","Raw",69.1
"Clackmannanshire","2016-17","Employment Rate","Raw",70.7
"Clackmannanshire","2017-18","Employment Rate","Raw",71.9
"Clackmannanshire","2018-19","Employment Rate","Raw",73.1
"Clackmannanshire","2019-20","Employment Rate","Raw",73.1
"Edinburgh, City of","2008-09","Employment Rate","Raw",73.1
"Edinburgh, City of","2009-10","Employment Rate","Raw",72.1
"Edinburgh, City of","2010-11","Employment Rate","Raw",70.6
"Edinburgh, City of","2011-12","Employment Rate","Raw",71.6
"Edinburgh, City of","2012-13","Employment Rate","Raw",72
"Edinburgh, City of","2013-14","Employment Rate","Raw",72.8
"Edinburgh, City of","2014-15","Employment Rate","Raw",72.5
"Edinburgh, City of","2015-16","Employment Rate","Raw",72.8
"Edinburgh, City of","2016-17","Employment Rate","Raw",73.5
"Edinburgh, City of","2017-18","Employment Rate","Raw",75.3
"Edinburgh, City of","2018-19","Employment Rate","Raw",76.1
"Edinburgh, City of","2019-20","Employment Rate","Raw",76
"Argyll and Bute","2008-09","Employment Rate","Raw",74.9
"Argyll and Bute","2009-10","Employment Rate","Raw",73.3
"Argyll and Bute","2010-11","Employment Rate","Raw",72.3
"Argyll and Bute","2011-12","Employment Rate","Raw",71.4
"Argyll and Bute","2012-13","Employment Rate","Raw",72.1
"Argyll and Bute","2013-14","Employment Rate","Raw",73.9
"Argyll and Bute","2014-15","Employment Rate","Raw",75.6
"Argyll and Bute","2015-16","Employment Rate","Raw",76.9
"Argyll and Bute","2016-17","Employment Rate","Raw",77
"Argyll and Bute","2017-18","Employment Rate","Raw",76.5
"Argyll and Bute","2018-19","Employment Rate","Raw",75.6
"Argyll and Bute","2019-20","Employment Rate","Raw",75.2
"Angus","2008-09","Employment Rate","Raw",76.3
"Angus","2009-10","Employment Rate","Raw",74.9
"Angus","2010-11","Employment Rate","Raw",73
"Angus","2011-12","Employment Rate","Raw",72.5
"Angus","2012-13","Employment Rate","Raw",72.3
"Angus","2013-14","Employment Rate","Raw",72.6
"Angus","2014-15","Employment Rate","Raw",73.6
"Angus","2015-16","Employment Rate","Raw",75
"Angus","2016-17","Employment Rate","Raw",76
"Angus","2017-18","Employment Rate","Raw",76.3
"Angus","2018-19","Employment Rate","Raw",76.3
"Angus","2019-20","Employment Rate","Raw",75.1
"Aberdeenshire","2008-09","Employment Rate","Raw",80.2
"Aberdeenshire","2009-10","Employment Rate","Raw",80.5
"Aberdeenshire","2010-11","Employment Rate","Raw",79.9
"Aberdeenshire","2011-12","Employment Rate","Raw",80.3
"Aberdeenshire","2012-13","Employment Rate","Raw",79.5
"Aberdeenshire","2013-14","Employment Rate","Raw",80.3
"Aberdeenshire","2014-15","Employment Rate","Raw",80
"Aberdeenshire","2015-16","Employment Rate","Raw",79.8
"Aberdeenshire","2016-17","Employment Rate","Raw",79.8
"Aberdeenshire","2017-18","Employment Rate","Raw",80.1
"Aberdeenshire","2018-19","Employment Rate","Raw",81.1
"Aberdeenshire","2019-20","Employment Rate","Raw",79.4
"Aberdeen City","2008-09","Employment Rate","Raw",78.3
"Aberdeen City","2009-10","Employment Rate","Raw",78.1
"Aberdeen City","2010-11","Employment Rate","Raw",77
"Aberdeen City","2011-12","Employment Rate","Raw",76.1
"Aberdeen City","2012-13","Employment Rate","Raw",75.2
"Aberdeen City","2013-14","Employment Rate","Raw",75.9
"Aberdeen City","2014-15","Employment Rate","Raw",76.1
"Aberdeen City","2015-16","Employment Rate","Raw",75.5
"Aberdeen City","2016-17","Employment Rate","Raw",74.9
"Aberdeen City","2017-18","Employment Rate","Raw",74.5
"Aberdeen City","2018-19","Employment Rate","Raw",76.5
"Aberdeen City","2019-20","Employment Rate","Raw",76
"Scotland","2008-09","Employment Rate","Raw",74.2375
"Scotland","2009-10","Employment Rate","Raw",73.159375
"Scotland","2010-11","Employment Rate","Raw",72.1125
"Scotland","2011-12","Employment Rate","Raw",71.7
"Scotland","2012-13","Employment Rate","Raw",71.86875
"Scotland","2013-14","Employment Rate","Raw",72.7125
"Scotland","2014-15","Employment Rate","Raw",73.528125
"Scotland","2015-16","Employment Rate","Raw",74.1875
"Scotland","2016-17","Employment Rate","Raw",74.759375
"Scotland","2017-18","Employment Rate","Raw",75.2625
"Scotland","2018-19","Employment Rate","Raw",75.63125
"Scotland","2019-20","Employment Rate","Raw",74.903125
"Aberdeen City","2013","Out of Work Benefits","Raw",7.91242534123036
"Aberdeen City","2014","Out of Work Benefits","Raw",7.07552731357084
"Aberdeen City","2015","Out of Work Benefits","Raw",7.07397283939953
"Aberdeen City","2016","Out of Work Benefits","Raw",8.16311302628388
"Aberdeen City","2017","Out of Work Benefits","Raw",8.28171281593329
"Aberdeen City","2018","Out of Work Benefits","Raw",8.17074334425395
"Aberdeen City","2019","Out of Work Benefits","Raw",8.20103125596792
"Aberdeen City","2020","Out of Work Benefits","Raw",11.7496489212307
"Aberdeen City","2021","Out of Work Benefits","Raw",12.7232880975692
"Aberdeenshire","2013","Out of Work Benefits","Raw",5.86719104522765
"Aberdeenshire","2014","Out of Work Benefits","Raw",5.26461573664276
"Aberdeenshire","2015","Out of Work Benefits","Raw",5.27606329593192
"Aberdeenshire","2016","Out of Work Benefits","Raw",6.19578611641337
"Aberdeenshire","2017","Out of Work Benefits","Raw",6.25754085773829
"Aberdeenshire","2018","Out of Work Benefits","Raw",6.07176674577897
"Aberdeenshire","2019","Out of Work Benefits","Raw",6.36850565723897
"Aberdeenshire","2020","Out of Work Benefits","Raw",9.235625
"Aberdeenshire","2021","Out of Work Benefits","Raw",9.40465435060282
"Angus","2013","Out of Work Benefits","Raw",9.76005142753329
"Angus","2014","Out of Work Benefits","Raw",9.0844173119198
"Angus","2015","Out of Work Benefits","Raw",8.94056484473795
"Angus","2016","Out of Work Benefits","Raw",9.42653142177141
"Angus","2017","Out of Work Benefits","Raw",9.79953552652201
"Angus","2018","Out of Work Benefits","Raw",9.93971136275342
"Angus","2019","Out of Work Benefits","Raw",10.9160470656176
"Angus","2020","Out of Work Benefits","Raw",14.6389626983781
"Angus","2021","Out of Work Benefits","Raw",14.6543605198719
"Argyll and Bute","2013","Out of Work Benefits","Raw",10.4785001399123
"Argyll and Bute","2014","Out of Work Benefits","Raw",9.57344360731887
"Argyll and Bute","2015","Out of Work Benefits","Raw",9.30672992309752
"Argyll and Bute","2016","Out of Work Benefits","Raw",9.19825741363497
"Argyll and Bute","2017","Out of Work Benefits","Raw",9.29936305732484
"Argyll and Bute","2018","Out of Work Benefits","Raw",9.27724471487636
"Argyll and Bute","2019","Out of Work Benefits","Raw",10.024825629507
"Argyll and Bute","2020","Out of Work Benefits","Raw",15.0264298865594
"Argyll and Bute","2021","Out of Work Benefits","Raw",13.7504411591702
"Clackmannanshire","2013","Out of Work Benefits","Raw",15.3843828410774
"Clackmannanshire","2014","Out of Work Benefits","Raw",14.3432494279176
"Clackmannanshire","2015","Out of Work Benefits","Raw",13.2586196337804
"Clackmannanshire","2016","Out of Work Benefits","Raw",13.3834725518602
"Clackmannanshire","2017","Out of Work Benefits","Raw",13.4126003705991
"Clackmannanshire","2018","Out of Work Benefits","Raw",14.2235889789706
"Clackmannanshire","2019","Out of Work Benefits","Raw",14.9472504901503
"Clackmannanshire","2020","Out of Work Benefits","Raw",18.9741333249521
"Clackmannanshire","2021","Out of Work Benefits","Raw",18.3784629832525
"Dumfries and Galloway","2013","Out of Work Benefits","Raw",11.8556871021997
"Dumfries and Galloway","2014","Out of Work Benefits","Raw",10.8423455367432
"Dumfries and Galloway","2015","Out of Work Benefits","Raw",10.3867132165126
"Dumfries and Galloway","2016","Out of Work Benefits","Raw",10.5259609658535
"Dumfries and Galloway","2017","Out of Work Benefits","Raw",10.5193422721508
"Dumfries and Galloway","2018","Out of Work Benefits","Raw",10.3969732645993
"Dumfries and Galloway","2019","Out of Work Benefits","Raw",11.9154020241938
"Dumfries and Galloway","2020","Out of Work Benefits","Raw",16.1286579564178
"Dumfries and Galloway","2021","Out of Work Benefits","Raw",15.6648831445579
"Dundee City","2013","Out of Work Benefits","Raw",16.5279813962894
"Dundee City","2014","Out of Work Benefits","Raw",15.5026261888828
"Dundee City","2015","Out of Work Benefits","Raw",14.6467926213041
"Dundee City","2016","Out of Work Benefits","Raw",14.6281512178276
"Dundee City","2017","Out of Work Benefits","Raw",14.4547939657791
"Dundee City","2018","Out of Work Benefits","Raw",14.4966429359879
"Dundee City","2019","Out of Work Benefits","Raw",15.3171587255189
"Dundee City","2020","Out of Work Benefits","Raw",19.2791078909555
"Dundee City","2021","Out of Work Benefits","Raw",19.3366266760762
"East Ayrshire","2013","Out of Work Benefits","Raw",16.0217252396166
"East Ayrshire","2014","Out of Work Benefits","Raw",14.5638809578928
"East Ayrshire","2015","Out of Work Benefits","Raw",13.8550634711342
"East Ayrshire","2016","Out of Work Benefits","Raw",13.532145824678
"East Ayrshire","2017","Out of Work Benefits","Raw",13.5763621407774
"East Ayrshire","2018","Out of Work Benefits","Raw",14.0780905367083
"East Ayrshire","2019","Out of Work Benefits","Raw",15.4371422932702
"East Ayrshire","2020","Out of Work Benefits","Raw",20.0460860007151
"East Ayrshire","2021","Out of Work Benefits","Raw",19.730615697782
"East Dunbartonshire","2013","Out of Work Benefits","Raw",8.01513902878247
"East Dunbartonshire","2014","Out of Work Benefits","Raw",7.42578023951185
"East Dunbartonshire","2015","Out of Work Benefits","Raw",7.07601981530182
"East Dunbartonshire","2016","Out of Work Benefits","Raw",6.92537313432836
"East Dunbartonshire","2017","Out of Work Benefits","Raw",7.0060576393563
"East Dunbartonshire","2018","Out of Work Benefits","Raw",7.3586617260413
"East Dunbartonshire","2019","Out of Work Benefits","Raw",7.73090819257018
"East Dunbartonshire","2020","Out of Work Benefits","Raw",10.902552815537
"East Dunbartonshire","2021","Out of Work Benefits","Raw",10.3021444010761
"East Lothian","2013","Out of Work Benefits","Raw",10.0888993784911
"East Lothian","2014","Out of Work Benefits","Raw",9.30713871336961
"East Lothian","2015","Out of Work Benefits","Raw",8.63239875389408
"East Lothian","2016","Out of Work Benefits","Raw",8.4184659134816
"East Lothian","2017","Out of Work Benefits","Raw",9.1448108049836
"East Lothian","2018","Out of Work Benefits","Raw",9.52198559828405
"East Lothian","2019","Out of Work Benefits","Raw",9.78236037709986
"East Lothian","2020","Out of Work Benefits","Raw",13.5788628478798
"East Lothian","2021","Out of Work Benefits","Raw",12.9056851987502
"East Renfrewshire","2013","Out of Work Benefits","Raw",7.88238640403897
"East Renfrewshire","2014","Out of Work Benefits","Raw",7.24055560470672
"East Renfrewshire","2015","Out of Work Benefits","Raw",6.74073811967022
"East Renfrewshire","2016","Out of Work Benefits","Raw",6.4794436129941
"East Renfrewshire","2017","Out of Work Benefits","Raw",6.58695232918982
"East Renfrewshire","2018","Out of Work Benefits","Raw",6.52490737651665
"East Renfrewshire","2019","Out of Work Benefits","Raw",6.7935021735687
"East Renfrewshire","2020","Out of Work Benefits","Raw",10.0538851736788
"East Renfrewshire","2021","Out of Work Benefits","Raw",9.44014868584854
"Edinburgh, City of","2013","Out of Work Benefits","Raw",9.77870497517693
"Edinburgh, City of","2014","Out of Work Benefits","Raw",8.94616869335864
"Edinburgh, City of","2015","Out of Work Benefits","Raw",8.0885608007497
"Edinburgh, City of","2016","Out of Work Benefits","Raw",7.81579832312722
"Edinburgh, City of","2017","Out of Work Benefits","Raw",7.58021726381636
"Edinburgh, City of","2018","Out of Work Benefits","Raw",7.39212961300109
"Edinburgh, City of","2019","Out of Work Benefits","Raw",7.31771202811398
"Edinburgh, City of","2020","Out of Work Benefits","Raw",11.1009495482929
"Edinburgh, City of","2021","Out of Work Benefits","Raw",11.1199971613164
"Eilean Siar","2013","Out of Work Benefits","Raw",9.95800839832034
"Eilean Siar","2014","Out of Work Benefits","Raw",9.01759530791789
